title,rank,date,artist,url,region,chart,trend,streams
Saturno,182,2021-11-15,Pablo Alborán,https://open.spotify.com/track/2f0Ft2XdvNSMSY5TUlZgEz,Uruguay,top200,NEW_ENTRY,2225.0
Here With Me,81,2019-05-25,"Marshmello, CHVRCHES",https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,Austria,top200,MOVE_UP,7400.0
La Difícil,36,2020-01-15,Camilo,https://open.spotify.com/track/0PaNKfwdqHjmW7hVEQ0lbu,Chile,viral50,MOVE_UP,
911,110,2021-07-26,Sech,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX,Uruguay,top200,MOVE_DOWN,2866.0
The Cure,49,2017-09-11,Lady Gaga,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh,Malaysia,top200,MOVE_UP,11234.0
Mundo,20,2018-03-07,IV Of Spades,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,Singapore,viral50,MOVE_DOWN,
Toda,136,2019-05-22,Xander Llc Lihuel Doble,https://open.spotify.com/track/6ZxAXxQ1XfUg4N4J3S6HaC,Argentina,top200,MOVE_UP,24374.0
Bellaquita,131,2020-03-14,"Dalex, Lenny Tavárez",https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ,Chile,top200,MOVE_DOWN,33808.0
Meant to Be (feat. Florida Georgia Line),13,2018-01-01,Bebe Rexha,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,Philippines,top200,MOVE_DOWN,91602.0
Under Pressure - Remastered 2011,152,2019-01-09,"Queen, David Bowie",https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,Peru,top200,MOVE_UP,9789.0
"jealousy, jealousy",137,2021-10-05,Olivia Rodrigo,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk,Canada,top200,MOVE_DOWN,32784.0
Fiel,12,2021-07-27,"Los Legendarios, Wisin, Jhay Cortez",https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs,Honduras,top200,MOVE_UP,8207.0
Work Out,156,2021-08-21,J. Cole,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO,New Zealand,top200,MOVE_UP,6322.0
Instruction (feat. Demi Lovato & Stefflon Don),119,2017-06-30,Jax Jones,https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm,Hungary,top200,SAME_POSITION,1385.0
Cradles,24,2019-05-07,Sub Urban,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC,South Africa,viral50,SAME_POSITION,
Messy,93,2018-06-21,Kiiara,https://open.spotify.com/track/0BOEuUKoHdy8in20fG5smd,Malaysia,top200,MOVE_UP,7704.0
11 11,41,2019-02-24,Legarda,https://open.spotify.com/track/344PdulmmwyUlgNIJVajYN,El Salvador,viral50,MOVE_DOWN,
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",12,2018-10-05,DJ Snake,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,United States,top200,MOVE_DOWN,1164504.0
Let Me Down Slowly,24,2018-06-29,Alec Benjamin,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk,Netherlands,viral50,MOVE_UP,
the remedy for a broken heart (why am I so in love),94,2019-09-02,XXXTENTACION,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,Saudi Arabia,top200,MOVE_DOWN,1271.0
If the World Was Ending - feat. Julia Michaels,184,2021-08-07,JP Saxe,https://open.spotify.com/track/77MdvMx9L4ZQuLhhn3o21h,South Africa,top200,MOVE_DOWN,3549.0
#niemalsantäuschen,9,2019-01-18,Farid Bang,https://open.spotify.com/track/0hzcLCW6F1F0jauTFAhOQP,Germany,top200,MOVE_DOWN,444516.0
This Girl (Kungs Vs. Cookin' On 3 Burners),166,2017-01-16,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Portugal,top200,SAME_POSITION,2315.0
24K Magic,63,2017-02-22,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Turkey,top200,SAME_POSITION,9351.0
Rock And Roll Part II,4,2019-10-24,Gary Glitter,https://open.spotify.com/track/63W11KVHDOpSlh3XMQ7qMg,Poland,viral50,SAME_POSITION,
Sexto Sentido (feat. Bad Bunny),39,2017-10-11,Gigolo Y La Exce,https://open.spotify.com/track/3iDPALl8BoUbuXZgy6EOWY,Argentina,top200,MOVE_DOWN,59244.0
Thru These Tears,54,2018-08-29,LANY,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi,Thailand,top200,MOVE_UP,5537.0
Taste (feat. Offset),97,2019-08-07,Tyga,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt,New Zealand,top200,MOVE_UP,8246.0
Rise,152,2019-02-03,"Jonas Blue, Jack & Jack",https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,Romania,top200,MOVE_DOWN,1412.0
Adan y Eva,185,2020-09-11,Paulo Londra,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,Peru,top200,MOVE_UP,11321.0
Fick dich,181,2017-11-06,"Hanybal, Nimo",https://open.spotify.com/track/4oqoLxAFZsOVNsz8GncVRI,Germany,top200,NEW_ENTRY,32068.0
"M.A.Y (feat. RPT MCK, Duy Andy & Yuno Bigboi)",140,2020-10-18,RAP VIỆT,https://open.spotify.com/track/0mywd92xHBdXgEzLUSbCKK,Vietnam,top200,MOVE_UP,3671.0
everything sucks,38,2021-06-17,vaultboy,https://open.spotify.com/track/3z06k8YF9CqX0CGFrlekOK,Austria,viral50,MOVE_DOWN,
Whoopty,5,2021-01-25,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,Romania,top200,MOVE_DOWN,7370.0
Tyhjässä Huoneessa - Vain Elämää Kausi 5,185,2017-01-27,Mikael Gabriel,https://open.spotify.com/track/6wqPgPizZDqTph2ouCbqoj,Finland,top200,MOVE_DOWN,6823.0
Déstabilisé,102,2017-06-26,Djadja & Dinaz,https://open.spotify.com/track/71gEIIqahWVslRCXtN5yhK,France,top200,MOVE_DOWN,28029.0
La Rompe Corazones,13,2017-01-26,"Daddy Yankee, Ozuna",https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,El Salvador,viral50,NEW_ENTRY,
Woozy,137,2019-06-16,"Caza, Ronnie Flex",https://open.spotify.com/track/541peoOERBSTw2fRDZTHbd,Netherlands,top200,MOVE_DOWN,27008.0
High Without Your Love,90,2017-06-15,Loote,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,Switzerland,top200,MOVE_DOWN,5131.0
We Don't Talk Anymore (feat. Selena Gomez),68,2017-08-27,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Taiwan,top200,MOVE_UP,4458.0
Il ballo delle incertezze,38,2018-05-22,Ultimo,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu,Italy,top200,MOVE_DOWN,82378.0
ily (i love you baby) (feat. Emilee),63,2020-04-16,Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,Hong Kong,top200,MOVE_UP,4509.0
Веном,16,2021-10-09,"Платина, Big Baby Tape",https://open.spotify.com/track/21BrQW6GdRcMxvrwhIHqzR,Russia,top200,MOVE_UP,52917.0
Habitué,71,2018-06-18,Dosseh,https://open.spotify.com/track/5N2IdMvsijo5D0Jl3iz6yu,Belgium,top200,MOVE_UP,7607.0
I Don't Care (with Justin Bieber),77,2020-03-09,Ed Sheeran,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,Taiwan,top200,MOVE_DOWN,11089.0
Mask Off,8,2017-05-02,Future,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,Estonia,top200,MOVE_DOWN,2341.0
Guerilla,41,2018-05-24,Soolking,https://open.spotify.com/track/3w8yBGCi5jm2rKsrsHJpdD,France,top200,MOVE_UP,63540.0
Bleed It Out,42,2017-07-21,Linkin Park,https://open.spotify.com/track/3qmvK8QARSPkFTuKeIXSbs,Portugal,top200,MOVE_UP,10130.0
If You're Over Me,88,2018-08-03,Years & Years,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl,Greece,top200,MOVE_DOWN,1483.0
Let Me Live (feat. Anne-Marie & Mr Eazi),72,2018-06-20,"Rudimental, Major Lazer",https://open.spotify.com/track/3D1rlKmZdpYUeMtRRLNawc,Hungary,top200,MOVE_UP,2488.0
WATAFUK?!,96,2020-12-09,"MORGENSHTERN, Lil Pump",https://open.spotify.com/track/7aCtjju6kQ316xn95FIOGq,Latvia,top200,MOVE_DOWN,1230.0
Godzilla (feat. Juice WRLD),136,2020-02-10,Eminem,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,Vietnam,top200,MOVE_UP,3249.0
Monogamy,60,2018-06-29,Christopher,https://open.spotify.com/track/4CTZcAXWa0XFdyLSKSCheh,Taiwan,top200,NEW_ENTRY,7051.0
3 Nights,43,2019-10-13,Don Blaine,https://open.spotify.com/track/1AaPSVfu8p48Y7rFhMXkQ2,United Kingdom,viral50,MOVE_UP,
龍舌蘭,4,2018-11-24,"Eason Chan, eason and the duo band",https://open.spotify.com/track/5VCRrcx8hnFHeggm5acXKs,Hong Kong,top200,MOVE_DOWN,10570.0
Que Calor (with J Balvin & El Alfa),3,2019-10-30,"Major Lazer, Diplo",https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,Andorra,viral50,SAME_POSITION,
New Rules,7,2017-09-21,Dua Lipa,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,Latvia,top200,MOVE_DOWN,2573.0
Watermelon Sugar,11,2019-12-18,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,Global,viral50,MOVE_DOWN,
Bitch Lasagna,47,2019-03-20,"Party in Backyard, pewdiepie",https://open.spotify.com/track/0xGl8HKFncXK7aFZRTGZsr,India,viral50,NEW_ENTRY,
Promiscuous,135,2021-03-19,"Nelly Furtado, Timbaland",https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN,Ireland,top200,MOVE_DOWN,7315.0
Peaches (feat. Daniel Caesar & Giveon),1,2021-04-29,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,Denmark,top200,SAME_POSITION,79713.0
A Good Night,12,2018-04-09,"John Legend, BloodPop®",https://open.spotify.com/track/7gevvAspxft2qQmcvJjNBH,Estonia,viral50,NEW_ENTRY,
Se Acabó,132,2017-02-12,"Sanluis, Chino & Nacho",https://open.spotify.com/track/7BHNaG7YZHjGbAAqIHQzNf,Ecuador,top200,MOVE_DOWN,1734.0
Amigos Con Derechos,30,2018-09-14,"Reik, Maluma",https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,Panama,top200,MOVE_DOWN,4821.0
Therefore I Am,142,2021-04-22,Billie Eilish,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,Saudi Arabia,top200,MOVE_UP,1427.0
HOME,184,2019-07-20,Shota Shimizu,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb,Japan,top200,SAME_POSITION,9721.0
Víno,151,2020-08-20,Chinaski,https://open.spotify.com/track/7m3A7nJjioOGQdmztQBgo7,Czech Republic,top200,MOVE_UP,4772.0
Sunflower - Spider-Man: Into the Spider-Verse,106,2020-02-17,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,Lithuania,top200,NEW_ENTRY,1053.0
Holly Jolly Christmas,50,2019-12-04,Michael Bublé,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,United States,top200,MOVE_DOWN,469240.0
Born To Be Yours,4,2018-06-21,"Kygo, Imagine Dragons",https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,Honduras,viral50,MOVE_UP,
Adore You,165,2021-04-21,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,Ecuador,top200,MOVE_UP,4877.0
BEBÉ,26,2021-02-27,"Camilo, El Alfa",https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1,Guatemala,top200,MOVE_UP,17095.0
Is It Always Binary,14,2017-04-02,Soulwax,https://open.spotify.com/track/2DUDJcjoRluKNpvvfbMwQ0,Italy,viral50,MOVE_UP,
Let's Do It Again,48,2020-05-23,J Boog,https://open.spotify.com/track/4TBtGrMgUYH7D5Tf5HLvyz,Argentina,viral50,MOVE_UP,
It's Beginning to Look a Lot like Christmas,7,2020-12-10,Michael Bublé,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,Switzerland,top200,SAME_POSITION,25624.0
Homicide (feat. Eminem),170,2019-05-27,Logic,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd,Germany,top200,MOVE_UP,61714.0
3 A.M.,61,2017-11-19,"Jesse & Joy, Gente De Zona",https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu,Honduras,top200,MOVE_DOWN,1389.0
ZEZE (feat. Travis Scott & Offset),97,2019-01-20,Kodak Black,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,Poland,top200,MOVE_DOWN,15283.0
Bulletproof,175,2020-08-04,Dotter,https://open.spotify.com/track/4RcEx6TvICENelSh3O7gvu,Sweden,top200,MOVE_UP,18912.0
Balada Del Diablo y La Muerte,182,2018-03-03,La Renga,https://open.spotify.com/track/4ObkiTmpsSU31gqGhTb8SH,Argentina,top200,MOVE_DOWN,16664.0
Señorita,16,2019-08-18,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,Global,viral50,SAME_POSITION,
Un Año,24,2019-02-14,"Sebastian Yatra, Reik",https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp,Chile,top200,MOVE_UP,95652.0
the remedy for a broken heart (why am I so in love),154,2021-01-24,XXXTENTACION,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,Romania,top200,MOVE_UP,2282.0
You Be Love (feat. Billy Raffoul),39,2017-08-14,Avicii,https://open.spotify.com/track/12ip0ceCeszDTDFxDY1AXJ,Czech Republic,viral50,NEW_ENTRY,
21,102,2020-05-19,Polo G,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,United States,top200,MOVE_DOWN,276802.0
All The Stars (with SZA),133,2018-08-02,Kendrick Lamar,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,Portugal,top200,MOVE_DOWN,3454.0
Sweet but Psycho,51,2019-08-30,Ava Max,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,Saudi Arabia,top200,MOVE_DOWN,2460.0
Someone You Loved,152,2020-07-10,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Poland,top200,MOVE_DOWN,20399.0
All I Want for Christmas Is You,73,2018-12-25,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,United Kingdom,top200,MOVE_UP,247382.0
Error,76,2020-05-08,Jd Pantoja,https://open.spotify.com/track/40PO1Xh2WgmX5bMtdmBWCc,Mexico,top200,MOVE_UP,124988.0
First Time,27,2017-05-24,"Kygo, Ellie Goulding",https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,Philippines,top200,MOVE_UP,73448.0
Wonderful Christmastime - Edited Version / Remastered 2011,62,2020-12-22,Paul McCartney,https://open.spotify.com/track/1SV1fxF65n9NhRHp3KlBuu,Romania,top200,MOVE_UP,4322.0
IDGAF,185,2019-06-05,Dua Lipa,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,Malaysia,top200,MOVE_UP,4407.0
Dusk Till Dawn - Radio Edit,42,2017-10-27,"ZAYN, Sia",https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,Italy,viral50,MOVE_UP,
Like I Can,28,2021-09-23,Sam Smith,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq,Honduras,viral50,MOVE_DOWN,
Rebota,104,2019-08-11,Guaynaa,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE,Bolivia,top200,MOVE_UP,2396.0
Pode Se Soltar,119,2018-04-02,Jerry Smith,https://open.spotify.com/track/2mL3B5GilTm4dUT6P8LVpd,Brazil,top200,MOVE_DOWN,75966.0
Havana,122,2017-08-19,"Camila Cabello, Young Thug",https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,Honduras,top200,MOVE_UP,1067.0
Bartier Cardi (feat. 21 Savage),128,2018-04-03,Cardi B,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,Australia,top200,MOVE_UP,30116.0
MIDDLE CHILD,6,2019-02-26,J. Cole,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,Greece,top200,MOVE_UP,5982.0
Cadillac,74,2021-06-12,"MORGENSHTERN, Eldzhey",https://open.spotify.com/track/6qWaZ2KzYhyrv1ILuAcIIv,Latvia,top200,MOVE_UP,1183.0
說好不哭,16,2020-02-17,"Jay Chou, 阿信",https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf,Hong Kong,top200,MOVE_DOWN,8328.0
Roses - Imanbek Remix,108,2020-10-05,SAINt JHN,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,Singapore,top200,MOVE_UP,8259.0
family ties (with Kendrick Lamar),80,2021-09-22,Baby Keem,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN,Israel,top200,MOVE_DOWN,6996.0
La Vida,98,2019-03-16,Sech,https://open.spotify.com/track/7uOCu5eahcVWVAuObNzwZC,Paraguay,top200,MOVE_UP,2881.0
Supalonely,28,2020-03-09,"BENEE, Gus Dapperton",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,United Kingdom,top200,SAME_POSITION,158785.0
Whoopty,51,2021-04-25,CJ,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO,Czech Republic,top200,MOVE_DOWN,6541.0
Letters,52,2020-08-22,Lucas & Steve,https://open.spotify.com/track/4FQHqppcx6WnsOqJ5QlOjH,Netherlands,top200,MOVE_UP,65274.0
Me Descontrola,132,2017-10-25,Alexis y Fido,https://open.spotify.com/track/3slazms3TpwswQBlwZ20hb,Uruguay,top200,SAME_POSITION,1511.0
Salt,59,2020-06-17,Ava Max,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,Belgium,top200,MOVE_UP,12598.0
Glorious (feat. Skylar Grey),125,2017-07-11,Macklemore,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR,Finland,top200,MOVE_UP,8531.0
Genius,48,2019-01-20,"Sia, Diplo, Labrinth, LSD",https://open.spotify.com/track/3qGDwGqdyFq3faUU4BmhdY,Egypt,viral50,MOVE_UP,
"Slow Burn - From ""Empire: Season 6""",38,2021-09-29,"Empire Cast, Mario, Katlynn Simone",https://open.spotify.com/track/4XPqMyobIuEjpZlFQXzdXW,New Zealand,viral50,MOVE_DOWN,
Everything,170,2018-12-29,MISIA,https://open.spotify.com/track/4eg2pQu51SsltJSWKoRpSy,Japan,top200,MOVE_UP,7262.0
Una Lady Como Tú,55,2017-05-25,Manuel Turizo,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,Mexico,top200,MOVE_DOWN,98387.0
STARGAZING,64,2018-09-08,Travis Scott,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,Denmark,top200,MOVE_DOWN,15946.0
IDGAF,57,2018-07-05,Dua Lipa,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,Costa Rica,top200,MOVE_UP,5238.0
DELPHER DINAKE,99,2019-11-13,Mozzik,https://open.spotify.com/track/2VeoBANCF46rPSncAZrmgV,Germany,top200,SAME_POSITION,86166.0
goosebumps,142,2017-02-24,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,Denmark,top200,MOVE_DOWN,11262.0
Wants and Needs (feat. Lil Baby),70,2021-04-27,Drake,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b,Romania,top200,MOVE_UP,3362.0
Closer,139,2019-05-17,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Malaysia,top200,MOVE_UP,7105.0
Somebody,22,2018-04-20,"The Chainsmokers, Drew Love",https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl,Austria,top200,NEW_ENTRY,11711.0
Lucid Dreams,130,2021-06-07,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,Global,top200,MOVE_DOWN,841051.0
Tussi,128,2021-02-01,"Arcangel, Justin Quiles, Eladio Carrion, De La Ghetto",https://open.spotify.com/track/3pnpENd2PXAKuetjLIylEr,Argentina,top200,MOVE_DOWN,31198.0
"Another Day Of Sun - From ""La La Land"" Soundtrack",50,2017-03-03,La La Land Cast,https://open.spotify.com/track/0zCfmceT1YvtZXGbR6Roht,Portugal,viral50,NEW_ENTRY,
Cold,84,2017-05-24,"Maroon 5, Future",https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,Canada,top200,MOVE_UP,36679.0
death bed (coffee for your head),66,2021-02-18,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,Global,top200,SAME_POSITION,1121201.0
По Глазам,7,2021-01-21,SLAVA MARLOW,https://open.spotify.com/track/53bbEINuw0ez3ntLcqYCu2,Ukraine,top200,MOVE_DOWN,8341.0
Mantra Cinta,100,2020-12-19,Rizky Febian,https://open.spotify.com/track/2ROCaprX5ROfL2GkkbkCWy,Indonesia,top200,MOVE_DOWN,44530.0
10 Freaky Girls (with 21 Savage),25,2018-12-14,Metro Boomin,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,Portugal,viral50,MOVE_UP,
All I Am,37,2018-11-05,Jess Glynne,https://open.spotify.com/track/5GNjiM8jZCgbqjHklAcT9e,Ireland,top200,MOVE_UP,16041.0
Loca,116,2018-04-05,"KHEA, Duki, Cazzu, Omar Varela, MYKKA",https://open.spotify.com/track/0vnrhysrKKRdNYFKLAGzRc,Guatemala,top200,SAME_POSITION,1786.0
LALALA,176,2020-11-19,"Grey256, Psycho Rhyme",https://open.spotify.com/track/04WoWgIr3nBwrxueOuSXFD,Slovakia,top200,MOVE_UP,1701.0
Mi Gente,76,2017-08-29,"J Balvin, Willy William",https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,Philippines,top200,MOVE_UP,37374.0
最後一秒鐘 - 電視劇《無神之地不下雨》片頭曲,122,2021-11-16,九澤CP,https://open.spotify.com/track/7I29FyReXZthfKIpO52Jm6,Taiwan,top200,MOVE_DOWN,8803.0
Beautiful Soul,102,2018-04-26,Jesse McCartney,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS,Philippines,top200,SAME_POSITION,30798.0
Chosen,119,2021-06-20,Måneskin,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF,Finland,top200,MOVE_UP,7321.0
changes,47,2019-08-21,XXXTENTACION,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,Saudi Arabia,top200,MOVE_DOWN,2665.0
Sicario,50,2018-11-13,"Słoń, Szpaku",https://open.spotify.com/track/7Lys2P5pmqfrF3sKivfB6q,Poland,viral50,NEW_ENTRY,
Happier,183,2018-12-29,Ed Sheeran,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,United Kingdom,top200,MOVE_UP,44389.0
Inolvidable,22,2020-07-03,"Ovy On The Drums, Beéle",https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF,Chile,viral50,MOVE_UP,
Bailá Bailá,102,2021-04-30,Alvaro Estrella,https://open.spotify.com/track/3MMJuk00QLVAjS6vwBZ67V,Sweden,top200,MOVE_DOWN,36199.0
Chica Mala (with Ñengo Flow),28,2020-12-29,Luis Armando,https://open.spotify.com/track/7xIoBIBUFbwZ1igPyNgAAY,Spain,viral50,MOVE_DOWN,
Be Right Here,137,2018-07-15,"Kungs, Stargate, Josh Golden",https://open.spotify.com/track/6Yk4HTvs1Ww41l4c7iyBlH,France,top200,MOVE_DOWN,28169.0
Chau,162,2021-09-29,"No Te Va Gustar, Julieta Venegas",https://open.spotify.com/track/3uP1USIwwDpOA8uw0LjY2P,Argentina,top200,MOVE_DOWN,35585.0
Etsi,41,2021-03-30,SNIK,https://open.spotify.com/track/73d7q3kVVIgfCUK07bVIVH,Greece,top200,MOVE_UP,7877.0
Расстояние,139,2021-04-13,FACE,https://open.spotify.com/track/10sZQtPs0nGSQOl8usFePV,Ukraine,top200,MOVE_DOWN,2754.0
bad guy,22,2019-05-20,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,Philippines,viral50,MOVE_DOWN,
Pedaço de Mim,128,2021-02-03,"OIK, BIN, IssoQueÉSomDeRap",https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW,Brazil,top200,MOVE_DOWN,111838.0
Walk It Talk It,86,2018-05-24,"Migos, Drake",https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,Iceland,top200,MOVE_DOWN,1334.0
Ransom,1,2019-06-23,Lil Tecca,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU,Belgium,viral50,SAME_POSITION,
Tengo Que Colgar,168,2017-07-16,Banda MS de Sergio Lizárraga,https://open.spotify.com/track/2yGNkkwU2iT0doFxkxhcXH,Guatemala,top200,MOVE_UP,1070.0
Somebody To Love - Remastered 2011,33,2018-11-14,Queen,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,Honduras,top200,SAME_POSITION,2703.0
Señorita,84,2020-04-23,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,Mexico,top200,MOVE_DOWN,123508.0
Amor A Primera Vista,35,2019-07-30,"Los Ángeles Azules, Belinda, Lalo Ebratt, Horacio Palencia",https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,Guatemala,viral50,MOVE_DOWN,
I Fall Apart,92,2018-06-12,Post Malone,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,Ireland,top200,MOVE_DOWN,6950.0
Fresa,39,2020-02-28,"TINI, Lalo Ebratt",https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM,Uruguay,top200,MOVE_DOWN,6400.0
Bad and Boujee (feat. Lil Uzi Vert),42,2017-03-31,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Greece,top200,MOVE_UP,1544.0
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",81,2019-07-26,"Kygo, Rita Ora",https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,Switzerland,top200,MOVE_DOWN,8770.0
Незабудка,3,2018-11-24,Tima Belorusskih,https://open.spotify.com/track/53ORJG1CfDX0xo8qyhup6Q,Latvia,viral50,SAME_POSITION,
Happier Than Ever - Edit,95,2021-09-27,Billie Eilish,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo,Norway,top200,MOVE_UP,12681.0
Aykız - Remix,38,2020-07-21,"Reynmen, Ben Büdü",https://open.spotify.com/track/4eLNkho7geeOANyYDbPh3s,Turkey,viral50,SAME_POSITION,
Ganga - Young Kingz Version,124,2019-12-08,Myke Towers,https://open.spotify.com/track/6WJkX7xhqjcMXPhs0Wfg7G,Dominican Republic,top200,MOVE_DOWN,2272.0
Ilog Drum,92,2020-10-17,"Kabza De Small, Daliwonga",https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr,South Africa,top200,MOVE_UP,3454.0
Someone You Loved,86,2021-03-03,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Slovakia,top200,MOVE_UP,2250.0
